"","Plot","DATE","minHrlyTemp","maxHrlyTemp","minHrlyRH","maxHrlyRH","meanHrlyRH"
"109",1301,"2015-04-19",8.07,21.795,57.486,99.073,81.2215416666667
"110",1301,"2015-04-20",8.519,19.389,66.071,100,91.5346041666667
"111",1301,"2015-04-21",8.543,12.63,88.896,100,97.702375
"112",1301,"2015-04-22",8.742,20.698,65.009,100,87.2454375
"113",1301,"2015-04-23",6.864,20.936,56.07,100,78.1206666666667
"114",1301,"2015-04-24",7.77,19.841,40.018,99.687,73.0497708333333
"115",1301,"2015-04-25",8.145,18.39,45.542,100,80.1500625
"116",1301,"2015-04-26",7.015,23.04,39.502,83.011,63.5263958333333
"117",1301,"2015-04-27",13.185,28.866,28.407,77.278,49.553
"118",1301,"2015-04-28",8.618,24.243,46.165,97.548,70.5197916666667
"119",1301,"2015-04-29",7.845,24.653,46.645,98.451,69.3492291666667
"120",1301,"2015-04-30",12.823,30.117,17.327,69.222,34.6550833333333
"121",1301,"2015-05-01",9.706,27.85,28.559,85.368,47.4035
"122",1301,"2015-05-02",7.569,22.872,48.618,100,80.30875
"123",1301,"2015-05-03",7.87,16.987,68.453,100,91.6042291666667
"124",1301,"2015-05-04",7.444,19.96,58.922,100,88.9528541666667
"125",1301,"2015-05-05",5.411,21.843,46.719,99.447,73.6878333333333
"126",1301,"2015-05-06",7.242,23.328,34.985,83.178,59.0220833333333
"127",1301,"2015-05-07",9.238,20.079,26.15,70.491,46.1955416666667
"128",1301,"2015-05-08",7.343,21.175,50.115,97.256,71.0222708333333
"129",1301,"2015-05-09",6.965,22.154,52.541,99.881,83.1228541666667
"130",1301,"2015-05-10",6.636,22.202,54.297,100,80.8378958333333
"131",1301,"2015-05-11",7.695,21.461,40.232,97.664,71.4348333333333
"132",1301,"2015-05-12",6,19.936,32.303,81.993,59.23075
"133",1301,"2015-05-13",5.949,18.224,46.051,94.548,73.4978958333333
"134",1301,"2015-05-14",7.167,17.677,55.358,99.617,79.1646875
"135",1301,"2015-05-15",6.611,20.103,52.642,100,78.7014166666667
"136",1301,"2015-05-16",6.585,21.557,54.485,98.768,78.0046875
"137",1301,"2015-05-17",8.02,17.843,61.904,98.253,82.501625
"138",1301,"2015-05-18",7.494,19.532,58.063,98.824,82.1403958333333
"139",1301,"2015-05-19",7.77,20.77,57.917,100,86.2349375
"140",1301,"2015-05-20",8.02,19.246,63.485,100,87.8285416666667
"141",1301,"2015-05-21",9.952,18.699,62.787,99.231,87.51125
"142",1301,"2015-05-22",9.386,21.724,57.078,97.157,81.0540208333333
"143",1301,"2015-05-23",9.163,23.112,54.677,98.719,81.1236458333333
"144",1301,"2015-05-24",9.015,23.545,51.053,98.072,77.8418958333333
"145",1301,"2015-05-25",8.668,20.365,59.259,100,88.0422916666667
"146",1301,"2015-05-26",7.745,20.603,59.266,100,88.5236458333333
"147",1301,"2015-05-27",8.866,23.352,52.55,100,85.3975
"148",1301,"2015-05-28",7.343,24.677,48.887,100,79.3017708333333
"149",1301,"2015-05-29",7.015,25.939,46.082,99.836,75.3042291666667
"150",1301,"2015-05-30",8.17,26.671,44.462,98.977,77.1585625
"151",1301,"2015-05-31",7.92,20.841,53.947,100,87.1590625
"152",1301,"2015-06-01",9.558,18.652,66.946,99.364,88.4763958333333
"153",1301,"2015-06-02",9.756,26.134,41.866,100,71.6009375
"154",1301,"2015-06-03",9.509,24.122,40.585,87.913,66.1668958333333
"155",1301,"2015-06-04",10.467,27.063,39.534,89.401,66.3372916666667
"156",1301,"2015-06-05",12.437,28.196,37.541,88.043,64.25775
"157",1301,"2015-06-06",9.682,22.585,55.556,96.562,76.9245416666667
"158",1301,"2015-06-07",10.687,30.798,39.376,100,68.3652083333333
"159",1301,"2015-06-08",17.344,36.851,27.555,73.283,46.7345833333333
"160",1301,"2015-06-09",14.266,30.343,32.042,93.543,62.2674583333333
"161",1301,"2015-06-10",14.074,25.598,55.161,94.123,74.5336041666667
"162",1301,"2015-06-11",13.834,30.748,42.2,93.146,65.6912916666667
"163",1301,"2015-06-12",14.433,34.124,28.363,84.634,55.3661041666667
"164",1301,"2015-06-13",10.687,28.667,43.531,96.511,69.8602083333333
"165",1301,"2015-06-14",9.41,23.857,47.925,100,81.0541666666667
"166",1301,"2015-06-15",7.419,27.53,41.975,100,74.0417291666667
"167",1301,"2015-06-16",9.534,30.824,31.717,95.118,61.6929166666667
"168",1301,"2015-06-17",11.273,32.924,25.716,89.058,54.063
"169",1301,"2015-06-18",11.419,30.798,22.705,79.664,46.7102916666667
"170",1301,"2015-06-19",10.638,32.51,23.567,63.781,40.9725625
"171",1301,"2015-06-20",12.195,31.052,27.25,79.522,49.7919166666667
"172",1301,"2015-06-21",9.213,24.122,45.1,98.674,75.8511875
"173",1301,"2015-06-22",8.891,27.554,38.214,92.56,64.8968333333333
"174",1301,"2015-06-23",11.127,32.665,27.763,83.337,48.0526875
"175",1301,"2015-06-24",11.904,33.757,26.731,85.194,48.1764166666667
"176",1301,"2015-06-25",16.749,34.466,29.913,63.032,44.3233541666667
"177",1301,"2015-06-26",13.978,32.768,21.841,69.105,43.6197916666667
"178",1301,"2015-06-27",11.419,27.308,44.309,97.077,76.53275
"179",1301,"2015-06-28",12.63,27.063,45.094,98.045,77.1000208333333
"180",1301,"2015-06-29",11.589,32.742,29.429,100,65.3347083333333
"181",1301,"2015-06-30",17.51,38.143,20.705,72.553,42.1998333333333
"182",1301,"2015-07-01",18.985,32.407,17.771,56.554,33.2731458333333
"183",1301,"2015-07-02",15.939,28.99,40.848,80.612,58.5503541666667
"184",1301,"2015-07-03",13.401,30.571,39.218,92.542,66.320375
"185",1301,"2015-07-04",12.219,31.459,36.958,97.02,70.358875
"186",1301,"2015-07-05",11.929,22.944,60.063,100,84.1724166666667
"187",1301,"2015-07-06",12.098,28.568,42.387,100,77.599
"188",1301,"2015-07-07",12.389,26.182,48.091,98.73,75.6206666666667
"189",1301,"2015-07-08",10.98,23.4,54.5,99.724,81.7170208333333
"190",1301,"2015-07-09",12.678,15.247,89.111,100,97.3424791666667
"191",1301,"2015-07-10",12.871,19.103,77.719,100,93.1069375
"192",1301,"2015-07-11",13.04,26.28,46.588,98.296,80.0475416666667
"193",1301,"2015-07-12",12.34,25.623,46.476,96.642,75.1757916666667
"194",1301,"2015-07-13",12.098,29.916,39.651,99.168,69.3222708333333
"195",1301,"2015-07-14",12.243,29.64,39.322,94.903,66.6940416666667
"196",1301,"2015-07-15",13.112,31.001,37.519,98.715,68.6974375
"197",1301,"2015-07-16",11.297,27.628,48.556,96.213,73.801625
"198",1301,"2015-07-17",12.437,30.849,34.845,100,74.1376458333333
"199",1301,"2015-07-18",11.807,28.147,39.001,98.947,73.1130208333333
"200",1301,"2015-07-19",13.93,32.33,30.672,81.492,55.836625
"201",1301,"2015-07-20",16.129,33.652,37.308,81.262,59.8504166666667
"202",1301,"2015-07-21",12.558,29.265,41.108,93.398,70.520125
"203",1301,"2015-07-22",9.879,26.109,40.032,98.421,75.8016041666667
"204",1301,"2015-07-23",11.297,26.867,39.575,99.292,74.5196041666667
"205",1301,"2015-07-24",10.492,28.568,34.6,95.272,64.6713125
"206",1301,"2015-07-25",11.151,28.295,36.247,89.155,65.00675
"207",1301,"2015-07-26",10.638,30.091,32.614,99.534,62.4155208333333
"208",1301,"2015-07-27",15.509,32.458,25.033,65.624,41.7607291666667
"209",1301,"2015-07-28",19.77,37.206,15.384,46.965,27.8406458333333
"210",1301,"2015-07-29",16.177,37.7,17.261,73.355,35.2990625
"211",1301,"2015-07-30",13.305,32.82,32.668,98.845,68.8249791666667
"212",1301,"2015-07-31",13.04,26.989,49.479,99.187,79.4314791666667
"213",1301,"2015-08-01",12.944,29.64,37.466,100,78.7683958333333
"214",1301,"2015-08-02",13.016,27.899,46.819,100,80.1021458333333
"215",1301,"2015-08-03",12.074,26.818,43.729,99.99,79.8700208333333
"216",1301,"2015-08-04",10.638,20.746,64.488,100,87.2510208333333
"217",1301,"2015-08-05",11.977,30.444,39.873,99.542,71.1987083333333
"218",1301,"2015-08-06",13.81,33.053,30.509,87.711,59.9277916666667
"219",1301,"2015-08-07",12.992,26.867,45.526,94.656,75.4465
"220",1301,"2015-08-08",12.751,27.456,44.489,100,75.5339375
"221",1301,"2015-08-09",13.088,31.791,30.11,89.11,56.9122916666667
"222",1301,"2015-08-10",13.642,30.849,31.266,83.865,60.2809375
"223",1301,"2015-08-11",12.703,27.136,39.816,95.452,69.4411875
"224",1301,"2015-08-12",10.614,28.097,32.601,98.56,68.3324791666667
"225",1301,"2015-08-13",12.025,27.653,36.318,100,73.9469375
"226",1301,"2015-08-14",11.029,31.026,27.704,100,64.0476875
"227",1301,"2015-08-15",16.749,35.555,19.5,70.8,38.3185625
"228",1301,"2015-08-16",21.939,39.46,11.352,40.688,25.4937291666667
"229",1301,"2015-08-17",15.366,37.838,15.009,70.534,34.6753958333333
"230",1301,"2015-08-18",11.175,28.742,40.589,99.527,77.8831041666667
"231",1301,"2015-08-19",11.419,26.695,46.154,100,85.29
"232",1301,"2015-08-20",12.461,26.524,47.264,100,85.4876666666667
"233",1301,"2015-08-21",11.856,26.012,48.134,100,85.0642708333333
"234",1301,"2015-08-22",11.807,27.063,48.911,100,85.8582291666667
"235",1301,"2015-08-23",12.558,25.866,47.283,100,82.0033958333333
"236",1301,"2015-08-24",12.316,28.717,32.499,100,75.3226041666667
"237",1301,"2015-08-25",10.932,31.714,21.669,100,69.167
"238",1301,"2015-08-26",11.54,32.794,16.769,96.624,51.7733541666667
"239",1301,"2015-08-27",16.677,35.208,19.81,47.185,32.4113958333333
"240",1301,"2015-08-28",17.677,34.757,25.018,89.981,50.0445833333333
"241",1301,"2015-08-29",NA,NA,NA,NA,NA
"242",1301,"2015-08-30",11.734,29.565,31.873,99.882,65.2498333333333
"243",1301,"2015-08-31",13.57,31.459,27.324,83.426,53.4712708333333
"244",1301,"2015-09-01",12.678,30.545,34.235,96.206,65.0414791666667
"245",1301,"2015-09-02",10.785,27.702,37.791,97.768,68.9226458333333
"246",1301,"2015-09-03",9.854,27.038,35.958,93.132,61.7191041666667
"247",1301,"2015-09-04",8.965,26.158,22.073,82.457,53.2567708333333
"248",1301,"2015-09-05",11.37,28.543,16.577,73.685,42.9850833333333
"249",1301,"2015-09-06",14.792,31.944,12.885,45.62,26.25075
"250",1301,"2015-09-07",18.366,34.704,13.726,29.239,22.2898125
"251",1301,"2015-09-08",19.532,37.315,10.339,30.808,19.498
"252",1301,"2015-09-09",21.795,37.921,9.957,27.408,18.1716458333333
"253",1301,"2015-09-10",20.936,38.282,10.13,29.793,20.3558125
"254",1301,"2015-09-11",20.007,37.866,8.769,30.372,19.3371666666667
"255",1301,"2015-09-12",15.843,29.464,18.435,71.433,35.0352083333333
"256",1301,"2015-09-13",13.257,31.714,30.859,89.049,55.4827083333333
"257",1301,"2015-09-14",12.292,16.225,90.514,100,97.755
"258",1301,"2015-09-15",9.879,21.987,31.253,99.813,67.5265208333333
"259",1301,"2015-09-16",8.817,16.272,77.786,100,95.3453125
"260",1301,"2015-09-17",11.565,23.16,52.79,100,82.685375
"261",1301,"2015-09-18",11.516,27.702,31.79,97.243,65.5556875
"262",1301,"2015-09-19",14.912,32.124,23.383,78.421,48.275125
"263",1301,"2015-09-20",20.507,35.128,15.887,47.948,32.62975
"264",1301,"2015-09-21",20.007,36.119,16.627,55.127,33.3194166666667
"265",1301,"2015-09-22",10.271,23.737,48.485,98.177,74.9868541666667
"266",1301,"2015-09-23",9.854,29.916,20.886,99.041,55.2393958333333
"267",1301,"2015-09-24",15.748,34.15,18.823,63.832,39.051
"268",1301,"2015-09-25",16.606,32.381,19.018,50.17,34.5059791666667
"269",1301,"2015-09-26",16.892,30.773,26.921,60.972,45.5943333333333
"270",1301,"2015-09-27",15.079,29.389,31.891,71.01,53.8251666666667
"271",1301,"2015-09-28",8.767,28.369,29.216,99.231,63.0755
"272",1301,"2015-09-29",9.238,21.915,44.22,99.574,78.7566458333333
"273",1301,"2015-09-30",9.188,20.674,56.089,98.023,78.7199166666667
"274",1301,"2015-10-01",13.112,23.448,47.837,92.053,74.0774166666667
"275",1301,"2015-10-02",12.678,29.64,29.123,86.842,53.4815
"276",1301,"2015-10-03",14.266,26.28,27.616,65.493,45.89525
"277",1301,"2015-10-04",13.546,29.215,24.527,74.987,47.845625
"278",1301,"2015-10-05",12.292,25.695,44.932,99.91,79.7889375
"279",1301,"2015-10-06",11.977,25.162,49.881,100,82.4634583333333
"280",1301,"2015-10-07",10.883,27.259,43.486,100,74.5304791666667
"281",1301,"2015-10-08",15.485,29.74,21.231,81.341,46.7043333333333
"282",1301,"2015-10-09",14.745,29.29,23.41,78.081,47.0828958333333
"283",1301,"2015-10-10",14.314,27.112,50.31,89.731,71.12075
"284",1301,"2015-10-11",12.968,27.505,39.722,93.544,65.20775
"285",1301,"2015-10-12",16.129,32.82,20.537,69.292,45.1868333333333
"286",1301,"2015-10-13",19.294,33.678,22.571,52.796,35.6438333333333
"287",1301,"2015-10-14",15.796,30.117,18.494,68.36,41.1794583333333
"288",1301,"2015-10-15",12.63,27.751,23.459,91.41,51.6261875
"289",1301,"2015-10-16",11.492,27.677,37.846,100,78.0878958333333
"290",1301,"2015-10-17",11.297,20.15,68.396,98.293,87.9758541666667
"291",1301,"2015-10-18",10.687,22.729,49.847,100,84.1545833333333
"292",1301,"2015-10-19",11.078,23.16,43.69,100,76.2535416666667
"293",1301,"2015-10-20",12.847,26.916,22.844,93.126,46.2224166666667
"294",1301,"2015-10-21",15.533,28.048,20.515,53.8,35.5934375
"295",1301,"2015-10-22",12.05,26.94,26.539,75.15,51.5720416666667
"296",1301,"2015-10-23",15.915,25.137,32.257,60.883,43.70825
"297",1301,"2015-10-24",14.218,25.574,18.44,63.3,40.1248541666667
"298",1301,"2015-10-25",11.71,22.202,25.316,87.098,62.156375
"299",1301,"2015-10-26",10.443,24.823,29.895,97.683,62.2507291666667
"300",1301,"2015-10-27",13.786,20.15,35.885,73.195,47.3209166666667
"301",1301,"2015-10-28",12.195,20.746,49.428,96.098,76.7114375
"302",1301,"2015-10-29",10.32,23.256,31.463,86.965,60.9210416666667
"303",1301,"2015-10-30",12.775,27.456,23.052,65.753,46.0851875
"304",1301,"2015-10-31",12.34,27.382,31.275,98.287,58.9038541666667
"305",1301,"2015-11-01",11.662,16.63,92.02,100,97.5290833333333
"306",1301,"2015-11-02",8.22,15.939,62.096,100,89.2736666666667
"307",1301,"2015-11-03",7.318,16.272,33.172,88.315,67.7854583333333
"308",1301,"2015-11-04",6.737,15.772,23.446,81.114,48.0970625
"309",1301,"2015-11-05",7.82,17.653,30.232,75.692,48.8181458333333
"310",1301,"2015-11-06",7.544,18.699,37.405,76.649,58.7506458333333
"311",1301,"2015-11-07",8.817,19.579,37.528,75.502,62.097625
"312",1301,"2015-11-08",6.331,13.546,77.286,99.93,92.035
"313",1301,"2015-11-09",5.514,9.879,93.172,100,98.7750833333333
"314",1301,"2015-11-10",3.142,12.823,59.268,100,84.014625
"315",1301,"2015-11-11",5.411,14.984,48.172,90.588,74.2118125
"316",1301,"2015-11-12",5.693,17.32,47.466,87.713,71.1724583333333
"317",1301,"2015-11-13",8.27,19.151,33.224,85.356,57.2751875
"318",1301,"2015-11-14",8.095,17.891,53.648,96.494,75.9767083333333
"319",1301,"2015-11-15",4.921,11.589,62.552,100,83.48325
"320",1301,"2015-11-16",3.036,12.799,34.487,79.498,59.9837916666667
"321",1301,"2015-11-17",5.257,17.106,55.65,91.712,75.0835416666667
"322",1301,"2015-11-18",8.568,19.032,55.444,95.072,79.4594791666667
"323",1301,"2015-11-19",9.435,18.937,51.138,89.362,72.690375
"324",1301,"2015-11-20",10.638,21.27,46.962,94.194,72.8245208333333
"325",1301,"2015-11-21",11.759,19.841,37.111,74.839,53.7799791666667
"326",1301,"2015-11-22",11.2,21.127,35.173,75.89,54.7517916666667
"327",1301,"2015-11-23",6.458,16.487,59.494,100,80.761125
"328",1301,"2015-11-24",3.063,9.435,62.764,100,87.5333125
"329",1301,"2015-11-25",1.071,9.854,45.461,99.095,75.158125
"330",1301,"2015-11-26",2.61,10.198,30.512,69.635,43.2722083333333
"331",1301,"2015-11-27",2.877,11.54,22.835,45.147,32.6208958333333
"332",1301,"2015-11-28",3.643,11.589,23.652,41.763,31.6096666666667
"333",1301,"2015-11-29",4.584,12.243,28.249,42.668,35.3321875
"334",1301,"2015-11-30",5.308,10.198,41.03,68.834,50.8981458333333
"335",1301,"2015-12-01",4.584,14.529,41.202,71.763,59.607875
"336",1301,"2015-12-02",8.519,16.01,35.698,61.531,48.2147916666667
"337",1301,"2015-12-03",7.845,11.613,56.483,100,87.4959375
"338",1301,"2015-12-04",6.535,11.783,70.987,100,92.6170833333333
"339",1301,"2015-12-05",6.94,11.686,72.695,94.123,85.3508541666667
"340",1301,"2015-12-06",8.095,12.098,74.738,100,96.7890416666667
"341",1301,"2015-12-07",10.516,13.618,94.366,100,99.4461458333333
"342",1301,"2015-12-08",10.516,15.342,92.601,100,98.8100208333333
"343",1301,"2015-12-09",12.437,14.074,100,100,100
"344",1301,"2015-12-10",5.898,13.618,86.523,100,97.6543125
"345",1301,"2015-12-11",4.324,9.977,84.716,100,96.3002916666667
"346",1301,"2015-12-12",4.766,10.051,80.126,100,93.9625833333333
"347",1301,"2015-12-13",2.93,10.785,88.102,100,98.09925
"348",1301,"2015-12-14",2.021,8.916,60.969,94.783,83.3957291666667
"349",1301,"2015-12-15",3.142,11.175,27.893,93.378,53.1354791666667
"350",1301,"2015-12-16",2.77,11.613,52.02,85.206,69.60375
"351",1301,"2015-12-17",4.869,9.46,76.185,100,89.7186458333333
"352",1301,"2015-12-18",7.82,9.756,100,100,100
"353",1301,"2015-12-19",3.512,9.238,79.855,100,93.6097083333333
"354",1301,"2015-12-20",2.584,7.995,89.705,100,98.1430625
"355",1301,"2015-12-21",6.914,12.292,100,100,100
"356",1301,"2015-12-22",6.306,13.425,86.638,100,95.5550208333333
"357",1301,"2015-12-23",3.591,9.163,60.881,95.687,82.029125
"358",1301,"2015-12-24",1.208,6.813,88.17,100,97.4124166666667
"359",1301,"2015-12-25",1.044,7.82,67.124,99.887,87.3464583333333
"360",1301,"2015-12-26",2.262,10.394,32.988,80.843,54.9684583333333
"361",1301,"2015-12-27",1.425,7.343,46.201,92.453,63.3493958333333
"362",1301,"2015-12-28",0.079,7.87,78.544,100,91.315375
"363",1301,"2015-12-29",1.317,10.81,44.492,88.235,67.5145416666667
"364",1301,"2015-12-30",2.209,6.408,77.056,99.694,90.5605
"365",1301,"2015-12-31",1.126,9.756,43.259,91.886,60.5815416666667
"366",1302,"2015-01-01",37.56,53.865,13.07,80.434,44.3609583333333
"367",1302,"2015-01-02",34.272,50.974,57.272,85.026,74.6202291666667
"368",1302,"2015-01-03",36.603,52.903,52.324,90.376,74.4785
"369",1302,"2015-01-04",39.078,56.165,52.784,81.835,68.2083333333333
"370",1302,"2015-01-05",45.127,59.83,48.286,75.869,64.2672083333333
"371",1302,"2015-01-06",49.737,66.857,35.203,66.555,49.0394791666667
"372",1302,"2015-01-07",53.298,71.231,31.182,67.862,42.2329166666667
"373",1302,"2015-01-08",50.797,62.49,46.548,78.076,63.3436875
"374",1302,"2015-01-09",48.583,62.019,54.702,85.821,71.3271666666667
"375",1302,"2015-01-10",46.121,57.333,74.662,97.607,84.6351666666667
"376",1302,"2015-01-11",45.624,57.636,72.212,95.595,87.0127916666667
"377",1302,"2015-01-12",46.751,62.834,57.837,92.771,81.54875
"378",1302,"2015-01-13",46.931,64.288,37.328,91.212,56.2445
"379",1302,"2015-01-14",44.946,59.401,54.274,91.557,71.338625
