"","Plot","DATE","minHrlyTemp","maxHrlyTemp","minHrlyRH","maxHrlyRH","meanHrlyRH"
"5292",1315,"2014-11-11",52.246,58.626,74.33,100,90.008875
"5293",1315,"2014-11-12",43.9,61.29,60.516,97.387,81.5828541666667
"5294",1315,"2014-11-13",50.047,61.075,87.299,100,98.1676875
"5295",1315,"2014-11-14",45.896,61.804,70.206,100,95.1779791666667
"5296",1315,"2014-11-15",43.214,62.704,57.378,100,90.3437916666667
"5297",1315,"2014-11-16",40.017,62.276,37.769,99.537,74.5349166666667
"5298",1315,"2014-11-17",37.846,64.589,26.566,85.759,63.288875
"5299",1315,"2014-11-18",43.763,64.503,32.295,65.839,39.430625
"5300",1315,"2014-11-19",46.616,56.901,40.157,100,87.8525416666667
"5301",1315,"2014-11-20",46.391,52.378,99.977,100,99.9995208333333
"5302",1315,"2014-11-21",40.858,53.645,96.891,100,99.648625
"5303",1315,"2014-11-22",43.808,61.419,65.766,100,93.2962083333333
"5304",1315,"2014-11-23",39.83,59.659,58.084,100,91.5704166666667
"5305",1315,"2014-11-24",38.606,61.333,47.918,100,89.196875
"5306",1315,"2014-11-25",42.433,63.133,61.784,98.523,89.3181458333333
"5307",1315,"2014-11-26",42.984,63.518,64.943,99.735,90.4982083333333
"5308",1315,"2014-11-27",44.263,64.117,63.22,99.047,89.6350416666667
"5309",1315,"2014-11-28",40.626,57.893,82.113,100,97.203
"5310",1315,"2014-11-29",52.029,59.272,94.606,100,99.3390416666667
"5311",1315,"2014-11-30",50.356,54.169,90.585,100,97.3377916666667
"5312",1315,"2014-12-01",51.94,61.29,87.834,100,96.6090416666667
"5313",1315,"2014-12-02",52.772,57.506,90.317,100,97.890625
"5314",1315,"2014-12-03",52.817,58.755,100,100,100
"5315",1315,"2014-12-04",50.664,59.401,97.966,100,99.8534375
"5316",1315,"2014-12-05",53.427,60.303,96.929,100,99.6311666666667
"5317",1315,"2014-12-06",47.736,58.712,94.113,100,99.320375
"5318",1315,"2014-12-07",51.544,60.39,89.183,100,98.3174583333333
"5319",1315,"2014-12-08",55.213,62.062,90.85,100,98.4856875
"5320",1315,"2014-12-09",51.984,59.229,100,100,100
"5321",1315,"2014-12-10",53.559,56.772,99.364,100,99.978
"5322",1315,"2014-12-11",48.049,57.204,100,100,100
"5323",1315,"2014-12-12",42.064,50.929,97.407,100,99.6300833333333
"5324",1315,"2014-12-13",37.179,52.466,85.947,100,98.7181875
"5325",1315,"2014-12-14",43.03,51.544,84.853,100,94.0301875
"5326",1315,"2014-12-15",45.896,49.338,98.691,100,99.6789791666667
"5327",1315,"2014-12-16",46.211,53.951,93.732,100,99.5340833333333
"5328",1315,"2014-12-17",46.256,53.384,91.117,100,98.9483125
"5329",1315,"2014-12-18",47.019,53.69,96.978,100,99.6549375
"5330",1315,"2014-12-19",50.356,55.125,97.095,100,99.7817291666667
"5331",1315,"2014-12-20",49.249,54.255,100,100,100
"5332",1315,"2014-12-21",53.078,61.891,96.331,100,99.7205
"5333",1315,"2014-12-22",48.85,62.447,82.524,100,97.0924166666667
"5334",1315,"2014-12-23",46.121,62.105,75.484,100,97.7706458333333
"5335",1315,"2014-12-24",40.485,53.209,81.708,100,94.9867916666667
"5336",1315,"2014-12-25",33.831,50.621,62.729,100,89.3785
"5337",1315,"2014-12-26",35.298,55.213,36.172,100,70.3384791666667
"5338",1315,"2014-12-27",32.641,52.115,61.158,97.493,86.3519583333333
"5339",1315,"2014-12-28",35.638,52.641,78.487,100,95.1341458333333
"5340",1315,"2014-12-29",32.592,47.289,74.197,100,94.3278541666667
"5341",1315,"2014-12-30",31.39,47.914,29.225,100,57.9704583333333
"5342",1315,"2014-12-31",37.751,57.85,9.472,44.148,18.7005625
"5343",1316,"2014-01-20",9.435,22.92,19.14,47.961,33.73975
"5344",1316,"2014-01-21",7.268,25.016,10.888,49.205,32.3457083333333
"5345",1316,"2014-01-22",8.045,24.315,12.349,42.692,28.957125
"5346",1316,"2014-01-23",8.742,23.304,12.483,48.948,26.0700208333333
"5347",1316,"2014-01-24",9.41,22.609,14.736,49.404,28.9058333333333
"5348",1316,"2014-01-25",8.841,25.38,14.545,66.655,43.7533333333333
"5349",1316,"2014-01-26",8.12,23.376,21.338,67.236,45.5302916666667
"5350",1316,"2014-01-27",5.36,16.701,42.208,79.09,65.8877291666667
"5351",1316,"2014-01-28",9.657,17.51,60.44,95.286,78.6564166666667
"5352",1316,"2014-01-29",9.312,13.401,90.591,99.888,96.854
"5353",1316,"2014-01-30",8.22,17.748,39.669,96.702,77.0594375
"5354",1316,"2014-01-31",3.221,16.677,20.658,96.109,65.4026458333333
"5355",1316,"2014-02-01",1.262,16.344,25.286,90.689,67.3920208333333
"5356",1316,"2014-02-02",3.617,5.847,84.879,97.84,93.4404583333333
"5357",1316,"2014-02-03",0.522,12.582,50.387,99.563,82.24
"5358",1316,"2014-02-04",0.77,12.703,42.78,95.745,74.9245416666667
"5359",1316,"2014-02-05",0.742,9.139,55.598,97.825,84.418125
"5360",1316,"2014-02-06",4.921,8.668,96.047,99.728,98.5481666666667
"5361",1316,"2014-02-07",7.82,11.005,97.964,100,99.4414791666667
"5362",1316,"2014-02-08",10.026,12.727,100,100,100
"5363",1316,"2014-02-09",11.613,12.823,100,100,100
"5364",1316,"2014-02-10",9.089,16.606,83.335,100,97.3084166666667
"5365",1316,"2014-02-11",6.636,16.606,66.874,100,90.9117916666667
"5366",1316,"2014-02-12",5.924,13.401,78.094,100,95.3226875
"5367",1316,"2014-02-13",9.015,18.271,79.864,100,94.7537708333333
"5368",1316,"2014-02-14",11.71,17.344,70.446,100,92.262875
"5369",1316,"2014-02-15",11.005,12.171,93.878,100,99.1162083333333
"5370",1316,"2014-02-16",5.231,17.51,50.015,100,86.5535833333333
"5371",1316,"2014-02-17",3.089,17.011,45.083,97.923,79.7841875
"5372",1316,"2014-02-18",6.813,17.13,53.693,95.649,80.6570208333333
"5373",1316,"2014-02-19",6.813,18.628,39.535,96.881,72.4773958333333
"5374",1316,"2014-02-20",4.61,21.891,32.079,90.405,68.4344791666667
"5375",1316,"2014-02-21",6.813,22.968,28.85,90.414,65.938625
"5376",1316,"2014-02-22",6.56,21.724,35.469,91.455,68.363
"5377",1316,"2014-02-23",6,21.366,39.961,96.3,75.6194583333333
"5378",1316,"2014-02-24",7.945,23.232,40.064,91.609,67.89
"5379",1316,"2014-02-25",5.898,17.415,62.58,94.583,82.7006875
"5380",1316,"2014-02-26",8.742,12.025,91.082,100,98.1165
"5381",1316,"2014-02-27",9.854,14.505,72.463,99.675,89.9833541666667
"5382",1316,"2014-02-28",8.543,12.485,74.483,100,95.7319166666667
"5383",1316,"2014-03-01",9.139,16.654,63.674,100,85.8195208333333
"5384",1316,"2014-03-02",9.163,13.088,88.925,99.677,96.4988958333333
"5385",1316,"2014-03-03",10.247,12.098,90.885,100,97.4165208333333
"5386",1316,"2014-03-04",9.534,15.629,80.545,100,93.9289375
"5387",1316,"2014-03-05",11.759,15.7,77.302,100,95.3305208333333
"5388",1316,"2014-03-06",7.995,15.629,73.19,100,92.297125
"5389",1316,"2014-03-07",5.565,20.65,43.179,99.776,78.3875
"5390",1316,"2014-03-08",6.813,20.984,38.357,97.387,71.8552916666667
"5391",1316,"2014-03-09",11.783,20.865,56.055,85.485,72.5271956521739
"5392",1316,"2014-03-10",7.167,19.294,37.878,96.604,72.5677708333333
"5393",1316,"2014-03-11",7.217,23.352,18.374,86.062,31.8371458333333
"5394",1316,"2014-03-12",11.565,23.905,14.294,33.831,23.9471458333333
"5395",1316,"2014-03-13",7.97,25.744,17.112,68.425,38.4525625
"5396",1316,"2014-03-14",6.839,24.171,31.473,84.749,60.62625
"5397",1316,"2014-03-15",9.139,26.182,22.606,85.84,57.6253125
"5398",1316,"2014-03-16",7.594,25.234,23.566,75.748,51.8638541666667
"5399",1316,"2014-03-17",8.02,21.485,33.273,88.912,63.398375
"5400",1316,"2014-03-18",7.015,24.146,12.907,70.546,37.7910208333333
"5401",1316,"2014-03-19",6.94,23.376,25.491,63.793,45.7334166666667
"5402",1316,"2014-03-20",7.995,23.28,23.221,77.007,51.1901666666667
"5403",1316,"2014-03-21",4.869,20.15,42.768,92.179,73.223625
"5404",1316,"2014-03-22",3.985,21.223,35.589,94.896,69.4947083333333
"5405",1316,"2014-03-23",4.35,22.681,28.54,97.448,72.5914583333333
"5406",1316,"2014-03-24",7.091,24.919,20.329,90.043,57.5442916666667
"5407",1316,"2014-03-25",4.714,12.871,67.766,99.887,88.83775
"5408",1316,"2014-03-26",7.594,12.896,72.496,99.456,92.0560208333333
"5409",1316,"2014-03-27",8.12,12.268,80.113,98.722,92.0394791666667
"5410",1316,"2014-03-28",10.296,13.738,83.632,99.38,95.79025
"5411",1316,"2014-03-29",7.318,12.219,93.26,100,97.9713125
"5412",1316,"2014-03-30",4.115,13.69,56.758,100,85.2150416666667
"5413",1316,"2014-03-31",4.246,9.114,88.399,99.252,96.891375
"5414",1316,"2014-04-01",4.558,8.618,94.153,100,99.4143958333333
"5415",1316,"2014-04-02",4.454,15.581,60.548,100,87.4230833333333
"5416",1316,"2014-04-03",5.076,14.912,55.02,100,85.019375
"5417",1316,"2014-04-04",6.839,12.437,82.166,99.874,96.1306875
"5418",1316,"2014-04-05",5.411,20.507,46.295,100,78.57125
"5419",1316,"2014-04-06",8.693,26.182,37.424,89.885,69.9285
"5420",1316,"2014-04-07",10.638,28.543,27.929,94.956,66.0147083333333
"5421",1316,"2014-04-08",11.904,26.256,43.79,89.873,72.7053958333333
"5422",1316,"2014-04-09",9.163,23.352,26.49,96.997,73.7338958333333
"5423",1316,"2014-04-10",6.179,25.355,43.297,96.949,75.4121666666667
"5424",1316,"2014-04-11",6.965,20.627,53.72,97.78,82.8903958333333
"5425",1316,"2014-04-12",8.22,18.723,59.578,97.037,87.1306875
"5426",1316,"2014-04-13",8.369,23.905,52.312,99.075,82.8491666666667
"5427",1316,"2014-04-14",6.484,24.026,36.634,97.482,77.6565208333333
"5428",1316,"2014-04-15",6.914,24.026,45.733,99.164,77.6993125
"5429",1316,"2014-04-16",9.657,26.72,33.619,81.173,59.5067083333333
"5430",1316,"2014-04-17",9.977,25.162,37.085,86.725,62.8445833333333
"5431",1316,"2014-04-18",8.618,21.867,48.592,88.537,70.8931875
"5432",1316,"2014-04-19",5.488,23.376,37.258,95.478,70.4486458333333
"5433",1316,"2014-04-20",7.995,26.451,25.851,92.697,57.8556875
"5434",1316,"2014-04-21",9.805,20.365,27.164,88.136,52.2246875
"5435",1316,"2014-04-22",6,17.249,32.343,93.173,63.34025
"5436",1316,"2014-04-23",NA,NA,NA,NA,NA
"5437",1316,"2014-04-24",9.534,20.412,53.14,96.935,81.8465833333333
"5438",1316,"2014-04-25",6.382,12.243,82.014,97.973,93.2535416666667
"5439",1316,"2014-04-26",3.88,16.249,43.648,97.08,74.5265208333333
"5440",1316,"2014-04-27",7.519,18.271,49.607,99.743,79.454125
"5441",1316,"2014-04-28",6.611,22.824,34.987,93.745,65.290125
"5442",1316,"2014-04-29",8.543,32.047,19.595,77.178,43.6486041666667
"5443",1316,"2014-04-30",16.344,31.026,17.497,56.748,33.8182708333333
"5444",1316,"2014-05-01",13.666,30.268,15.68,69.035,44.4821041666667
"5445",1316,"2014-05-02",12.05,26.598,30.445,80.099,52.7432916666667
"5446",1316,"2014-05-03",8.643,22.657,39.97,97.061,69.4240208333333
"5447",1316,"2014-05-04",10.001,19.056,53.575,83.202,70.1401041666667
"5448",1316,"2014-05-05",8.145,19.579,40.279,91.577,68.3374375
"5449",1316,"2014-05-06",6.94,23.184,33.228,84.458,61.8836875
"5450",1316,"2014-05-07",7.519,21.056,41.463,87.8,64.5387708333333
"5451",1316,"2014-05-08",9.386,15.581,59.696,98.958,81.8501458333333
"5452",1316,"2014-05-09",10.173,21.342,32.261,99.201,71.96025
"5453",1316,"2014-05-10",7.116,20.913,35.457,84.73,59.4793333333333
"5454",1316,"2014-05-11",8.941,26.793,16.762,80.235,40.4578333333333
"5455",1316,"2014-05-12",9.977,29.74,18.88,72.847,43.2925208333333
"5456",1316,"2014-05-13",NA,NA,NA,NA,NA
"5457",1316,"2014-05-14",58.971,90.471,15.369,58.231,37.0169583333333
"5458",1316,"2014-05-15",57.29,87.894,14.672,51.936,34.2822708333333
"5459",1316,"2014-05-16",52.817,82.886,26.583,64.615,46.5185
"5460",1316,"2014-05-17",50.974,81.597,25.827,85.848,56.7531666666667
"5461",1316,"2014-05-18",49.692,74.597,29.109,81.849,58.2299375
"5462",1316,"2014-05-19",51.062,70.201,39.035,81.864,64.7206875
"5463",1316,"2014-05-20",47.781,72.093,40.32,88.682,64.9032291666667
"5464",1316,"2014-05-21",48.493,75.81,42.895,94.938,70.9151666666667
"5465",1316,"2014-05-22",47.244,76.942,50.593,97.459,75.0017291666667
"5466",1316,"2014-05-23",46.346,81.023,42.304,95.361,67.2486875
"5467",1316,"2014-05-24",57.42,84.722,35.435,72.609,52.6729791666667
"5468",1316,"2014-05-25",57.247,90.982,22.521,58.893,39.8707916666667
"5469",1316,"2014-05-26",57.29,88.396,17.464,61.958,42.1668958333333
"5470",1316,"2014-05-27",50.488,84.542,19.501,79.491,49.9514375
"5471",1316,"2014-05-28",47.691,81.066,17.778,65.318,44.3885
"5472",1316,"2014-05-29",47.602,81.466,18.422,80.164,47.9522916666667
"5473",1316,"2014-05-30",44.582,71.146,45.105,92.611,70.2138333333333
"5474",1316,"2014-05-31",46.346,79.128,37.164,97.573,68.3193958333333
"5475",1316,"2014-06-01",48.895,79.435,33.037,89.863,61.9314583333333
"5476",1316,"2014-06-02",48.315,70.974,53.121,95.464,79.0597708333333
"5477",1316,"2014-06-03",47.557,74.424,51.698,98.384,78.928125
"5478",1316,"2014-06-04",50.533,81.909,30.35,94.258,63.3297708333333
"5479",1316,"2014-06-05",47.244,80.184,33.34,90.311,67.7449583333333
"5480",1316,"2014-06-06",48.137,75.81,49.375,98.156,77.3118333333333
"5481",1316,"2014-06-07",45.806,85.532,33.983,98.114,70.8002291666667
"5482",1316,"2014-06-08",60.517,96.676,23.224,78.116,47.6257083333333
"5483",1316,"2014-06-09",62.49,96.048,23.136,69.414,42.9913541666667
"5484",1316,"2014-06-10",53.078,77.117,50.632,97.092,74.396
"5485",1316,"2014-06-11",51.148,66.258,65.771,98.758,87.3160625
"5486",1316,"2014-06-12",49.383,79.435,27.565,98.834,67.4570416666667
"5487",1316,"2014-06-13",50.621,82.575,25.825,84.141,54.0030416666667
"5488",1316,"2014-06-14",53.078,79.524,26.165,77.054,53.6484375
"5489",1316,"2014-06-15",51.148,80.051,36.059,75.027,55.3293958333333
"5490",1316,"2014-06-16",51.325,75.463,26.433,78.193,52.6610833333333
"5491",1316,"2014-06-17",48.85,79.435,19.303,67.948,44.1928541666667
"5492",1316,"2014-06-18",53.776,85.532,15.515,66.702,39.7620416666667
"5493",1316,"2014-06-19",49.649,82.441,27.895,77.812,50.8994375
"5494",1316,"2014-06-20",56.988,91.263,15.911,69.133,42.8206666666667
"5495",1316,"2014-06-21",55.863,83.422,30.238,67.216,49.3361458333333
"5496",1316,"2014-06-22",50.533,81.509,31.653,79.811,57.7704583333333
"5497",1316,"2014-06-23",48.983,87.894,26.709,90.771,53.958375
"5498",1316,"2014-06-24",60.474,89.085,24.592,72.126,44.5837708333333
"5499",1316,"2014-06-25",54.343,80.625,45.088,87.541,69.5967083333333
"5500",1316,"2014-06-26",56.079,73.558,47.509,87.817,73.5501041666667
"5501",1316,"2014-06-27",52.378,79.216,48.483,94.012,75.0902083333333
"5502",1316,"2014-06-28",54.473,87.939,24.344,91.737,59.1017291666667
"5503",1316,"2014-06-29",58.626,92.856,25.232,70.021,47.772
"5504",1316,"2014-06-30",58.023,95.23,21.762,73.81,46.3037708333333
"5505",1316,"2014-07-01",51.017,80.184,44.408,94.857,71.8271041666667
"5506",1316,"2014-07-02",51.062,82.308,42.92,95.812,70.4609583333333
"5507",1316,"2014-07-03",52.772,86.527,37.583,93.442,65.4262291666667
"5508",1316,"2014-07-04",52.772,84.094,34.432,92.838,66.0545625
"5509",1316,"2014-07-05",44.355,87.894,22.58,94.596,60.5751666666667
"5510",1316,"2014-07-06",52.115,92.104,15.823,80.133,50.8988541666667
"5511",1316,"2014-07-07",52.378,83.914,41.942,83.961,62.5966041666667
"5512",1316,"2014-07-08",53.515,87.483,38.374,89.229,67.2071041666667
"5513",1316,"2014-07-09",51.413,77.639,51.497,97.996,80.4038958333333
"5514",1316,"2014-07-10",53.209,74.597,56.191,98.673,84.2263125
"5515",1316,"2014-07-11",55.342,73.213,53.803,93.604,77.6227291666667
"5516",1316,"2014-07-12",53.733,79.831,46.301,95.497,75.2307916666667
"5517",1316,"2014-07-13",50.18,93.659,29.86,96.944,60.6531875
"5518",1316,"2014-07-14",60.517,95.711,26.501,75.389,47.5306041666667
"5519",1316,"2014-07-15",56.122,79.92,44.864,94.148,71.7877083333333
"5520",1316,"2014-07-16",57.29,71.06,66.804,95.398,85.2107708333333
"5521",1316,"2014-07-17",55.602,73.904,58.542,97.826,84.62475
"5522",1316,"2014-07-18",54.648,73.731,58.248,98.431,83.4244166666667
"5523",1316,"2014-07-19",53.298,80.184,46.098,99.008,80.0665
"5524",1316,"2014-07-20",54.516,67.714,68.603,98.025,86.783375
"5525",1316,"2014-07-21",56.556,74.424,58.407,96.852,84.5843125
"5526",1316,"2014-07-22",56.208,75.376,52.622,98.913,82.7144583333333
"5527",1316,"2014-07-23",57.117,81.066,44.074,93.567,70.8815208333333
"5528",1316,"2014-07-24",58.411,90.75,29.973,85.811,56.9761041666667
"5529",1316,"2014-07-25",60.517,96.676,15.586,63.937,37.8692708333333
"5530",1316,"2014-07-26",60.517,95.76,25.7,72.574,47.1386041666667
"5531",1316,"2014-07-27",58.368,95.76,19.362,80.154,52.0573125
"5532",1316,"2014-07-28",52.378,83.736,36.525,94.296,66.4100833333333
"5533",1316,"2014-07-29",51.678,88.626,28.599,95.037,62.0108333333333
"5534",1316,"2014-07-30",53.253,91.683,28.563,93.416,63.4295833333333
"5535",1316,"2014-07-31",50.797,93.612,29.877,94.871,64.5011666666667
"5536",1316,"2014-08-01",55.949,95.76,21.369,79.378,53.4925
"5537",1316,"2014-08-02",49.914,80.89,43.704,97.459,74.5186875
"5538",1316,"2014-08-03",52.203,76.464,53.871,98.192,81.3809583333333
"5539",1316,"2014-08-04",53.253,73.342,60.587,97.565,82.7842083333333
"5540",1316,"2014-08-05",56.295,67.158,79.708,95.585,87.6131666666667
"5541",1316,"2014-08-06",57.031,86.709,40.6,94.866,70.4841041666667
"5542",1316,"2014-08-07",54.255,86.709,37.857,92.94,67.8921666666667
"5543",1316,"2014-08-08",52.86,89.962,29.626,94.984,60.2795208333333
"5544",1316,"2014-08-09",51.852,80.051,42.727,85.43,64.2967708333333
"5545",1316,"2014-08-10",51.193,79.128,46.658,95.721,76.872875
"5546",1316,"2014-08-11",51.325,83.199,38.192,98.951,76.178625
"5547",1316,"2014-08-12",53.121,71.404,59.896,92.446,81.6529583333333
"5548",1316,"2014-08-13",53.951,76.986,50.336,98.55,78.5718958333333
"5549",1316,"2014-08-14",51.237,80.668,45.416,95.138,71.6358958333333
"5550",1316,"2014-08-15",51.633,84.9,35.373,98.137,69.4023333333333
"5551",1316,"2014-08-16",50.664,86.211,26.468,98.57,65.91625
"5552",1316,"2014-08-17",48.762,82.753,31.717,97.72,69.4513333333333
"5553",1316,"2014-08-18",50.576,78.251,49.6,97.46,78.0454166666667
"5554",1316,"2014-08-19",54.169,75.681,56.342,98.32,86.2001041666667
"5555",1316,"2014-08-20",55.776,63.604,82.668,99.071,94.2095
"5556",1316,"2014-08-21",54.777,81.376,47.917,100,79.3712916666667
"5557",1316,"2014-08-22",53.121,77.378,51.029,99.172,80.5305208333333
"5558",1316,"2014-08-23",53.645,78.471,50.987,98.005,79.828375
"5559",1316,"2014-08-24",54.255,78.471,48.238,98.626,79.4615208333333
"5560",1316,"2014-08-25",53.472,74.163,55.564,98.602,86.8615416666667
"5561",1316,"2014-08-26",54.3,82.085,44.803,98.389,75.0924375
"5562",1316,"2014-08-27",52.992,86.981,34.465,94.574,67.5125
"5563",1316,"2014-08-28",52.115,91.123,25.367,97.398,66.9650625
"5564",1316,"2014-08-29",54.909,85.622,37.801,98.303,71.528375
"5565",1316,"2014-08-30",58.712,93.517,16.22,73.546,45.2225625
"5566",1316,"2014-08-31",58.541,88.81,26.154,75.836,49.053625
"5567",1316,"2014-09-01",61.547,94.323,22.552,63.186,43.137
"5568",1316,"2014-09-02",54.082,76.464,51.757,92.419,70.0614583333333
"5569",1316,"2014-09-03",52.86,82.798,44.916,99.037,79.6479375
"5570",1316,"2014-09-04",52.291,82.042,41.537,99.405,81.3517916666667
"5571",1316,"2014-09-05",50.974,79.524,45.924,97.953,79.21375
"5572",1316,"2014-09-06",50.092,81.775,34.672,98.79,76.2537708333333
"5573",1316,"2014-09-07",47.467,80.89,37.936,97.863,73.6787083333333
"5574",1316,"2014-09-08",49.692,72.007,52.12,97.785,83.3314375
"5575",1316,"2014-09-09",51.633,83.556,32.835,98.304,69.1327291666667
"5576",1316,"2014-09-10",53.865,94.467,19.872,88.895,54.3797083333333
"5577",1316,"2014-09-11",55.949,95.135,17.312,72.56,42.5718125
"5578",1316,"2014-09-12",55.168,98.038,13.017,73.323,42.5767083333333
"5579",1316,"2014-09-13",54.995,94.323,23.756,79.998,54.1215
"5580",1316,"2014-09-14",51.984,83.824,32.427,97.932,65.027
"5581",1316,"2014-09-15",52.029,80.625,36.778,94.471,65.9903125
"5582",1316,"2014-09-16",52.291,85.894,20.529,88.97,61.7214791666667
"5583",1316,"2014-09-17",56.34,79.612,42.488,98.673,75.7720625
"5584",1316,"2014-09-18",57.679,69.901,78.428,98.463,93.1876041666667
"5585",1316,"2014-09-19",57.247,78.427,58.801,100,85.4481666666667
"5586",1316,"2014-09-20",57.376,76.071,54.938,100,89.3057083333333
"5587",1316,"2014-09-21",56.208,76.725,50.921,98.471,83.3684791666667
"5588",1316,"2014-09-22",54.648,81.597,44.456,99.5,77.6334166666667
"5589",1316,"2014-09-23",51.544,80.89,51.428,96.765,80.4023541666667
"5590",1316,"2014-09-24",58.582,71.62,77.274,97.942,90.65725
"5591",1316,"2014-09-25",54.473,68.742,63.472,100,89.2621875
"5592",1316,"2014-09-26",51.764,73.774,47.013,99.934,83.672
"5593",1316,"2014-09-27",52.554,77.378,42.632,98.146,74.5824375
"5594",1316,"2014-09-28",52.16,72.221,52.16,97.53,81.5522916666667
"5595",1316,"2014-09-29",50.797,73.904,52.54,99.096,81.7613541666667
"5596",1316,"2014-09-30",51.678,82.976,38.986,95.161,70.1215833333333
"5597",1316,"2014-10-01",54.516,91.123,7.908,80.986,37.2796458333333
"5598",1316,"2014-10-02",58.239,91.542,10.47,49.05,29.7734791666667
"5599",1316,"2014-10-03",60.303,94.8,11.878,42.5,27.6909166666667
"5600",1316,"2014-10-04",61.804,94.896,8.851,42.724,28.0683958333333
"5601",1316,"2014-10-05",62.49,96.145,16.646,43.865,31.4444166666667
"5602",1316,"2014-10-06",60.775,95.184,16.625,56.447,40.471375
"5603",1316,"2014-10-07",58.541,90.844,22.432,51.323,37.3471666666667
"5604",1316,"2014-10-08",63.005,94.896,8.1,54.765,29.5268333333333
"5605",1316,"2014-10-09",53.298,82.665,34.79,81.325,57.4253541666667
"5606",1316,"2014-10-10",46.391,81.466,33.382,92.482,67.6370416666667
"5607",1316,"2014-10-11",50.929,86.074,25.934,85.214,58.0665208333333
"5608",1316,"2014-10-12",59.229,98.479,2.941,76.794,26.7064375
"5609",1316,"2014-10-13",53.69,88.534,9.873,92.483,33.3191458333333
"5610",1316,"2014-10-14",56.122,60.647,80.444,95.047,89.4939791666667
"5611",1316,"2014-10-15",52.597,66.9,49.385,100,83.9122708333333
"5612",1316,"2014-10-16",48.938,70.243,33.898,96.26,73.4446041666667
"5613",1316,"2014-10-17",48.805,68.4,54.23,93.357,77.3532916666667
"5614",1316,"2014-10-18",56.556,78.427,45.3,93.615,75.7600416666667
"5615",1316,"2014-10-19",53.733,74.727,54.82,98.623,83.9152083333333
"5616",1316,"2014-10-20",49.028,67.285,60.535,99.093,86.8373125
"5617",1316,"2014-10-21",45.444,73.472,35.602,98.002,72.1525208333333
"5618",1316,"2014-10-22",47.691,74.12,46.955,89.805,73.99775
"5619",1316,"2014-10-23",54.909,68.657,67.488,93.154,84.5304375
"5620",1316,"2014-10-24",50.533,73.04,51.845,96.433,81.7422083333333
"5621",1316,"2014-10-25",51.589,62.406,79.25,98.069,92.8109375
"5622",1316,"2014-10-26",46.886,67.543,47.314,100,81.3215833333333
"5623",1316,"2014-10-27",45.579,72.178,36.394,94.148,74.0283541666667
"5624",1316,"2014-10-28",45.986,76.681,31.224,95.525,70.0524583333333
"5625",1316,"2014-10-29",53.69,82.263,39.31,85.067,66.9479791666667
"5626",1316,"2014-10-30",57.074,75.594,47.971,97.768,73.2878541666667
"5627",1316,"2014-10-31",50.092,62.406,75.12,99.885,91.7865625
"5628",1316,"2014-11-01",44.127,66.344,45.429,97.172,77.651625
"5629",1316,"2014-11-02",42.663,70.029,33.607,96.071,72.0099791666667
"5630",1316,"2014-11-03",45.851,67.798,36.93,90.983,70.4539791666667
"5631",1316,"2014-11-04",46.121,72.912,39.161,91.939,72.02375
"5632",1316,"2014-11-05",50.533,78.165,38.643,86.233,67.465125
"5633",1316,"2014-11-06",52.554,78.427,37.267,88.421,69.0928541666667
"5634",1316,"2014-11-07",50.268,76.768,47.188,94.123,77.3744791666667
"5635",1316,"2014-11-08",52.817,84.049,30.331,89.236,66.0772291666667
"5636",1316,"2014-11-09",53.865,79.041,39.354,87.617,69.8428125
"5637",1316,"2014-11-10",51.062,77.335,44.547,97.218,78.5297291666667
"5638",1316,"2014-11-11",52.203,58.152,72.145,98.152,86.053625
"5639",1316,"2014-11-12",45.172,64.803,51.529,96.866,76.516625
"5640",1316,"2014-11-13",51.413,60.26,88.756,100,98.0612708333333
"5641",1316,"2014-11-14",47.826,65.145,60.103,100,89.6964375
"5642",1316,"2014-11-15",45.624,68.484,45.947,98.63,82.5828125
"5643",1316,"2014-11-16",42.939,66.686,32.846,93.372,61.1343541666667
"5644",1316,"2014-11-17",40.905,68.4,21.022,76.521,47.2663958333333
"5645",1316,"2014-11-18",53.645,65.403,25.896,46.644,32.8998125
"5646",1316,"2014-11-19",46.121,57.42,37.966,100,89.9489791666667
"5647",1316,"2014-11-20",45.896,51.94,100,100,100
"5648",1316,"2014-11-21",42.294,53.908,99.269,100,99.9315416666667
"5649",1316,"2014-11-22",45.399,62.919,60.019,100,89.8620625
"5650",1316,"2014-11-23",41.878,64.033,43.697,98.252,84.0435208333333
"5651",1316,"2014-11-24",41.137,68.4,36.383,95.589,75.4949375
"5652",1316,"2014-11-25",45.714,69.343,46.509,88.378,75.057
"5653",1316,"2014-11-26",46.616,69.901,49.942,88.29,76.681875
"5654",1316,"2014-11-27",46.076,71.877,45.987,93.15,76.38975
"5655",1316,"2014-11-28",43.259,61.462,72.334,99.257,93.5282083333333
"5656",1316,"2014-11-29",53.035,60.174,88.409,100,98.0852083333333
"5657",1316,"2014-11-30",50.4,55.299,89.104,100,97.7662083333333
"5658",1316,"2014-12-01",52.246,62.276,84.275,100,96.0761666666667
"5659",1316,"2014-12-02",52.466,56.685,91.636,100,98.2369583333333
"5660",1316,"2014-12-03",52.686,58.541,99.74,100,99.9757916666667
"5661",1316,"2014-12-04",52.16,59.014,97.192,100,99.7479583333333
"5662",1316,"2014-12-05",54.037,59.272,99.133,100,99.9361041666667
"5663",1316,"2014-12-06",49.516,59.315,94.871,100,99.6271041666667
